mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
22.23046293258667,3.256355894239751,0.0038414955139160155,0.0009080894227236215,0.8,1.0,0.5,200,8,0.05,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.21399171650409698,-0.20899534225463867,-0.20568101108074188,-0.15316659212112427,-0.214904323220253,-0.19934779703617095,0.023333830806712363,28
10.755629301071167,0.13553082787564813,0.004766035079956055,0.00035217858678421955,0.9,2.0,0.5,200,4,0.05,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.21121656894683838,-0.20081432163715363,-0.21258120238780975,-0.1442423313856125,-0.20782586932182312,-0.19533605873584747,0.025869523735730926,10
24.119667863845827,2.428930401689894,0.0031744003295898437,0.00030938242848680076,0.9,2.0,1.0,200,8,0.01,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.19737105071544647,-0.22501333057880402,-0.2201465517282486,-0.15840624272823334,-0.21425890922546387,-0.20303921699523925,0.024189396702217227,45
18.557009172439574,0.5059299154301434,0.0045359134674072266,0.000266569415086394,0.7,1.0,0.0,200,6,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.24265533685684204,-0.19839222729206085,-0.20233683288097382,-0.1311146765947342,-0.23373188078403473,-0.20164619088172914,0.03923519166041021,40
5.053784370422363,0.08358785848413422,0.0038227558135986326,0.0011218426366454949,0.7,1.0,1.0,100,4,0.05,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.20578661561012268,-0.20864854753017426,-0.21251724660396576,-0.14067354798316956,-0.20427395403385162,-0.19437998235225679,0.02699976058164045,5
11.83073992729187,0.33074110339478663,0.003710031509399414,0.0008459381073819633,0.9,2.0,0.0,200,4,0.05,0.9,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.22580422461032867,-0.19645588099956512,-0.2113923728466034,-0.1378258615732193,-0.20466852188110352,-0.195229372382164,0.030271534789739665,9
25.330470848083497,0.6264312137624156,0.0027419090270996093,0.0004613055011790112,0.8,2.0,0.5,200,10,0.01,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-0.1964627057313919,-0.22574277222156525,-0.21601353585720062,-0.15167231857776642,-0.21650893986225128,-0.2012800544500351,0.026576505763899912,38
24.578677225112916,0.49265742703031223,0.0023519039154052735,0.0004590373548835753,0.7,2.0,0.0,300,6,0.01,0.7,"{'subsample': 0.7, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-0.2007184773683548,-0.20072831213474274,-0.20956648886203766,-0.133671835064888,-0.21012122929096222,-0.1909612685441971,0.028934186602740327,1
11.035480213165282,1.2622135432697756,0.004076766967773438,0.0007247773815138309,0.9,1.0,0.5,200,4,0.05,0.9,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.21794354915618896,-0.20421592891216278,-0.2107921540737152,-0.151169091463089,-0.21366308629512787,-0.19955676198005676,0.024602320453162345,31
9.27747039794922,0.1196194701553783,0.003626251220703125,0.0004745915608257091,0.7,1.0,0.0,200,4,0.05,0.7,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",-0.2311386913061142,-0.19546210765838623,-0.2036041021347046,-0.1282888948917389,-0.22670714557170868,-0.1970401883125305,0.036919241351005674,18
