mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.10855793952941895,0.0,0.0013060569763183594,0.0,0.8,0.5,0.5,100,1,10,0.01,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.7}",-0.10786334425210953,-0.10786334425210953,0.0,98
0.20585346221923828,0.0,0.0013365745544433594,0.0,0.7,5.0,0.0,500,1,8,0.1,1.0,0.6,"{'subsample': 0.7, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 1.0, 'colsample_bytree': 0.6}",-0.11879304051399231,-0.11879304051399231,0.0,187
0.08898043632507324,0.0,0.001293182373046875,0.0,0.6,0.5,0.1,200,1,4,0.05,0.5,0.9,"{'subsample': 0.6, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.9}",-0.11476019769906998,-0.11476019769906998,0.0,113
0.09780263900756836,0.0,0.0012955665588378906,0.0,0.9,1.0,0.5,200,10,3,0.1,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",-0.10802170634269714,-0.10802170634269714,0.0,99
0.05996227264404297,0.0,0.0012745857238769531,0.0,0.7,0.5,0.0,100,1,3,0.1,0.1,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.9}",-0.1065773144364357,-0.1065773144364357,0.0,83
0.13375592231750488,0.0,0.0013070106506347656,0.0,0.7,1.0,0.0,300,3,8,0.01,0.5,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8}",-0.11555244028568268,-0.11555244028568268,0.0,121
0.04726123809814453,0.0,0.0012459754943847656,0.0,0.7,1.0,1.0,100,5,10,0.05,1.0,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.05, 'gamma': 1.0, 'colsample_bytree': 0.8}",-0.11864940077066422,-0.11864940077066422,0.0,153
0.04754209518432617,0.0,0.0012617111206054688,0.0,0.9,0.5,0.0,100,10,6,0.03,1.0,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 1.0, 'colsample_bytree': 0.9}",-0.11871089041233063,-0.11871089041233063,0.0,165
0.1889359951019287,0.0,0.0015041828155517578,0.0,0.7,1.0,1.0,100,10,6,0.03,0.0,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.0, 'colsample_bytree': 0.8}",-0.10064336657524109,-0.10064336657524109,0.0,28
0.24752521514892578,0.0,0.0014150142669677734,0.0,0.6,5.0,0.1,500,3,3,0.03,0.1,0.9,"{'subsample': 0.6, 'reg_lambda': 5.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.9}",-0.10559210926294327,-0.10559210926294327,0.0,72
0.05944943428039551,0.0,0.0012907981872558594,0.0,0.9,2.0,0.5,100,5,6,0.1,0.1,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",-0.10625544935464859,-0.10625544935464859,0.0,78
0.14948344230651855,0.0,0.0013451576232910156,0.0,0.7,0.5,0.5,300,1,6,0.05,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",-0.10489469021558762,-0.10489469021558762,0.0,63
