mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.587285327911377,0.11248292675179566,0.0024672031402587892,0.00014269413904105006,0.8,0.5,1.0,300,6,0.05,0.7,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 1.0, 'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",-0.19597269594669342,-0.19811923801898956,-0.2802538275718689,-0.24302135407924652,-0.2635093331336975,-0.2361752897500992,0.03406302289252371,21
5.561731767654419,0.045842752010603914,0.001879119873046875,0.0002607797351227727,0.9,0.5,0.5,200,4,0.05,0.9,"{'subsample': 0.9, 'reg_lambda': 0.5, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.19902551174163818,-0.21275962889194489,-0.28188246488571167,-0.22192654013633728,-0.25750261545181274,-0.23461935222148894,0.030539554736628192,13
18.75454239845276,1.18817245773706,0.002283191680908203,0.0006123955706315028,0.7,0.5,0.0,300,8,0.05,0.9,"{'subsample': 0.7, 'reg_lambda': 0.5, 'reg_alpha': 0.0, 'n_estimators': 300, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.20882105827331543,-0.21783193945884705,-0.29466918110847473,-0.22693774104118347,-0.275872141122818,-0.24482641220092774,0.03403889105890395,48
11.650788021087646,0.1952942257693057,0.002571392059326172,0.0002996974988595798,0.8,1.0,0.5,200,8,0.05,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.19761782884597778,-0.207442969083786,-0.27317771315574646,-0.2355622947216034,-0.2710888385772705,-0.23697792887687683,0.031297009080449065,24
5.120963668823242,0.07961164007048774,0.0022758007049560546,0.0003557393309398081,0.9,2.0,0.5,200,4,0.05,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.19693736732006073,-0.20815342664718628,-0.2826148569583893,-0.22513142228126526,-0.25572147965431213,-0.23371171057224274,0.031480620093925354,8
12.297430038452148,0.5518289082373766,0.0017225265502929688,0.00018227211238955527,0.9,2.0,1.0,200,8,0.01,0.8,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 1.0, 'n_estimators': 200, 'max_depth': 8, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.1952652633190155,-0.20261310040950775,-0.2773991525173187,-0.25699105858802795,-0.25122779607772827,-0.23669927418231965,0.032118403005154464,23
8.509056854248048,0.3156624600959569,0.001956272125244141,0.00012502188349556586,0.7,1.0,0.0,200,6,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-0.1944386512041092,-0.2202717512845993,-0.28813573718070984,-0.2341817021369934,-0.28207480907440186,-0.24382053017616273,0.0360922412436332,46
2.4687004566192625,0.04583977418746616,0.001708650588989258,7.35524369207196e-05,0.7,1.0,1.0,100,4,0.05,0.8,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",-0.1965884268283844,-0.19462375342845917,-0.2855878472328186,-0.23615622520446777,-0.2485528439283371,-0.2323018193244934,0.034098199567883805,5
6.003428649902344,0.09815627070579827,0.0021895885467529295,0.00024365293512231982,0.9,2.0,0.0,200,4,0.05,0.9,"{'subsample': 0.9, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.9}",-0.19823187589645386,-0.22259415686130524,-0.2857280671596527,-0.21623994410037994,-0.2537216246128082,-0.23530313372612,0.030922859398995188,17
13.418893957138062,0.6532489837961593,0.0022174835205078123,0.0007214687929696456,0.8,2.0,0.5,200,10,0.01,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.5, 'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-0.191834956407547,-0.2050788551568985,-0.2774594724178314,-0.26059862971305847,-0.24435855448246002,-0.23586609363555908,0.03255894497467781,18
